BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	5	01	ὧν	01	de	direct
romanos	9	5	02	οἱ	04	los	direct
romanos	9	5	03	πατέρες,	05	patriarcas,	direct
romanos	9	5	04	καὶ	06,07	y de	expanded
romanos	9	5	05	ἐξ	08	quienes,	direct
romanos	9	5	06	ὧν	09	según	direct
romanos	9	5	07	ὁ	10	la	direct
romanos	9	5	08	χριστὸς	11	carne,	direct
romanos	9	5	09	τὸ	13	el	direct
romanos	9	5	10	κατὰ	14	Cristo,	direct
romanos	9	5	11	σάρκα,	15	el	direct
romanos	9	5	12	ὁ	16	cual	direct
romanos	9	5	13	ὢν	17	está	direct
romanos	9	5	14	ἐπὶ	18,19,20	sobre todas las	expanded
romanos	9	5	15	πάντων,	21	cosas,	direct
romanos	9	5	16	θεὸς	22	Dios	direct
romanos	9	5	17	εὐλογητὸς	23	bendito	direct
romanos	9	5	18	εἰς	24	por	direct
romanos	9	5	19	τοὺς	25	los	direct
romanos	9	5	20	αἰῶνας·	26	siglos.	direct
romanos	9	5	21	ἀμήν.	27	Amén.	direct
