BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	33	01	Ὦ	01	¡Oh,	direct
romanos	11	33	02	βάθος	02	profundidad	direct
romanos	11	33	03	πλούτου	03	de	direct
romanos	11	33	04	καὶ	04,05	las riquezas	expanded
romanos	11	33	05	σοφίας	06	y	direct
romanos	11	33	06	καὶ	07,08	de la	expanded
romanos	11	33	07	γνώσεως	09	sabiduría	direct
romanos	11	33	08	θεοῦ·	10	y	direct
romanos	11	33	09	ὡς	11	del	direct
romanos	11	33	10	ἀνεξεραύνητα	12	conocimiento	direct
romanos	11	33	11	τὰ	13	de	direct
romanos	11	33	12	κρίματα	14	Dios!	direct
romanos	11	33	13	αὐτοῦ	15	¡Cuán	direct
romanos	11	33	14	καὶ	16,17	insondables son	expanded
romanos	11	33	15	ἀνεξιχνίαστοι	18	Sus	direct
romanos	11	33	16	αἱ	19	juicios	direct
romanos	11	33	17	ὁδοὶ	20	e	direct
romanos	11	33	18	αὐτοῦ.	21	inescrutables	direct
