BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	16	21	01	⸀Ἀσπάζεται	01	Timoteo,	direct
romanos	16	21	02	ὑμᾶς	04	los	direct
romanos	16	21	03	Τιμόθεος	05	saluda,	direct
romanos	16	21	04	ὁ	06	y	direct
romanos	16	21	05	συνεργός	07	también	direct
romanos	16	21	06	μου,	08	Lucio,	direct
romanos	16	21	07	καὶ	09,10	Jasón y	expanded
romanos	16	21	08	Λούκιος	11	Sosípater,	direct
romanos	16	21	09	καὶ	12,13	mis parientes.	expanded
romanos	16	21	10	Ἰάσων	-	-	missing
romanos	16	21	11	καὶ	-	-	missing
romanos	16	21	12	Σωσίπατρος	-	-	missing
romanos	16	21	13	οἱ	-	-	missing
romanos	16	21	14	συγγενεῖς	-	-	missing
romanos	16	21	15	μου.	-	-	missing
