BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	26	01	ἐν	01,02,03	para demostrar en	expanded
romanos	3	26	02	τῇ	04,05	este tiempo	expanded
romanos	3	26	03	ἀνοχῇ	06	Su	direct
romanos	3	26	04	τοῦ	10	de	direct
romanos	3	26	05	θεοῦ,	11	que	direct
romanos	3	26	06	πρὸς	12	Él	direct
romanos	3	26	07	⸀τὴν	13	sea	direct
romanos	3	26	08	ἔνδειξιν	14	justo	direct
romanos	3	26	09	τῆς	15	y	direct
romanos	3	26	10	δικαιοσύνης	16	sea	direct
romanos	3	26	11	αὐτοῦ	17	el	direct
romanos	3	26	12	ἐν	18,19,20	que justifica al	expanded
romanos	3	26	13	τῷ	21	que	direct
romanos	3	26	14	νῦν	22	tiene	direct
romanos	3	26	15	καιρῷ,	23	fe	direct
romanos	3	26	16	εἰς	24	en	direct
romanos	3	26	17	τὸ	25	Jesús.	direct
romanos	3	26	18	εἶναι	-	-	missing
romanos	3	26	19	αὐτὸν	-	-	missing
romanos	3	26	20	δίκαιον	-	-	missing
romanos	3	26	21	καὶ	-	-	missing
romanos	3	26	22	δικαιοῦντα	-	-	missing
romanos	3	26	23	τὸν	-	-	missing
romanos	3	26	24	ἐκ	-	-	missing
romanos	3	26	25	πίστεως	-	-	missing
romanos	3	26	26	Ἰησοῦ.	-	-	missing
