BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	8	01	καὶ	01,02	¿Y por	expanded
romanos	3	8	02	μὴ	04	no	direct
romanos	3	8	03	καθὼς	05	decir,	direct
romanos	3	8	04	βλασφημούμεθα	06	como	direct
romanos	3	8	05	καὶ	07,08	se nos	expanded
romanos	3	8	06	καθώς	09	calumnia,	direct
romanos	3	8	07	φασίν	10	y	direct
romanos	3	8	08	τινες	11	como	direct
romanos	3	8	09	ἡμᾶς	12	algunos	direct
romanos	3	8	10	λέγειν	13	afirman	direct
romanos	3	8	11	ὅτι	14	que	direct
romanos	3	8	12	Ποιήσωμεν	15	nosotros	direct
romanos	3	8	13	τὰ	16	decimos:	direct
romanos	3	8	14	κακὰ	17	Hagamos	direct
romanos	3	8	15	ἵνα	18,19,20,21	el mal para que	expanded
romanos	3	8	16	ἔλθῃ	22	venga	direct
romanos	3	8	17	τὰ	28	los	direct
romanos	3	8	18	ἀγαθά;	29	tales	direct
romanos	3	8	19	ὧν	30	es	direct
romanos	3	8	20	τὸ	31	justa.	direct
romanos	3	8	21	κρίμα	-	-	missing
romanos	3	8	22	ἔνδικόν	-	-	missing
romanos	3	8	23	ἐστιν.	-	-	missing
