BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	19	01	Ἐρεῖς	01	Me	direct
romanos	9	19	02	⸂μοι	02	dirás	direct
romanos	9	19	03	οὖν⸃·	03	entonces:	direct
romanos	9	19	04	Τί	04	«¿Por	direct
romanos	9	19	05	⸀οὖν	05	qué,	direct
romanos	9	19	06	ἔτι	06	pues,	direct
romanos	9	19	07	μέμφεται;	07	todavía	direct
romanos	9	19	08	τῷ	08	reprocha	direct
romanos	9	19	09	γὰρ	09	Dios?	direct
romanos	9	19	10	βουλήματι	10	Porque	direct
romanos	9	19	11	αὐτοῦ	11	¿quién	direct
romanos	9	19	12	τίς	12	resiste	direct
romanos	9	19	13	ἀνθέστηκεν;	13	a	direct
