BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	14	9	01	εἰς	01	Porque	direct
romanos	14	9	02	τοῦτο	02	para	direct
romanos	14	9	03	γὰρ	03	esto	direct
romanos	14	9	04	⸀Χριστὸς	04	Cristo	direct
romanos	14	9	05	⸀ἀπέθανεν	05	murió	direct
romanos	14	9	06	καὶ	06,07	y resucitó,	expanded
romanos	14	9	07	ἔζησεν	08	para	direct
romanos	14	9	08	ἵνα	09,10,11,12	ser Señor tanto de	expanded
romanos	14	9	09	καὶ	13,14	los muertos	expanded
romanos	14	9	10	νεκρῶν	15	como	direct
romanos	14	9	11	καὶ	16,17	de los	expanded
romanos	14	9	12	ζώντων	18	vivos.	direct
romanos	14	9	13	κυριεύσῃ.	-	-	missing
