BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	12	16	01	καὶ	01,02	y si	expanded
1corintios	12	16	02	ἐὰν	03	el	direct
1corintios	12	16	03	εἴπῃ	04	oído	direct
1corintios	12	16	04	τὸ	05	dijera	direct
1corintios	12	16	05	οὖς	06	porque	direct
1corintios	12	16	06	ὅτι	07	no	direct
1corintios	12	16	07	οὐκ	07	no	shared
1corintios	12	16	08	εἰμὶ	08,09	soy ojo	expanded
1corintios	12	16	09	ὀφθαλμός	08,09	soy ojo	shared
1corintios	12	16	10	οὐκ	10	no	direct
1corintios	12	16	11	εἰμὶ	11	soy	direct
1corintios	12	16	12	ἐκ	12	parte	direct
1corintios	12	16	13	τοῦ	13,14	del cuerpo	expanded
1corintios	12	16	14	σώματος	14	cuerpo	shared
1corintios	12	16	15	οὐ	15	no	direct
1corintios	12	16	16	παρὰ	16	por	direct
1corintios	12	16	17	τοῦτο	17	eso	direct
1corintios	12	16	18	οὐκ	18	deja	direct
1corintios	12	16	19	ἔστιν	19	de	direct
1corintios	12	16	20	ἐκ	20	ser	direct
1corintios	12	16	21	τοῦ	21	parte	direct
1corintios	12	16	22	σώματος	22,23	del cuerpo	expanded
