BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	30	01	καὶ	01,02	los que	expanded
1corintios	7	30	02	οἱ	03	lloran	direct
1corintios	7	30	03	κλαίοντες	04	como	direct
1corintios	7	30	04	ὡς	05	si	direct
1corintios	7	30	05	μὴ	06	no	direct
1corintios	7	30	06	κλαίοντες	07	lloraran	direct
1corintios	7	30	07	καὶ	08,09	los que	expanded
1corintios	7	30	08	οἱ	10	se	direct
1corintios	7	30	09	χαίροντες	11	regocijan	direct
1corintios	7	30	10	ὡς	12	como	direct
1corintios	7	30	11	μὴ	13	si	direct
1corintios	7	30	12	χαίροντες	14	no	direct
1corintios	7	30	13	καὶ	15,16	se regocijaran	expanded
1corintios	7	30	14	οἱ	17	los	direct
1corintios	7	30	15	ἀγοράζοντες	18-19	que compran	expanded
1corintios	7	30	16	ὡς	20-21	como si	expanded
1corintios	7	30	17	μὴ	22	no	direct
1corintios	7	30	18	κατέχοντες	23-24	tuvieran nada	expanded
