BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	26	01	καὶ	01,02	Y SUCEDERÁ	expanded
romanos	9	26	02	ἔσται	03	QUE	direct
romanos	9	26	03	ἐν	04,05,06	EN EL LUGAR	expanded
romanos	9	26	04	τῷ	07	DONDE	direct
romanos	9	26	05	τόπῳ	08	SE	direct
romanos	9	26	06	οὗ	09	LES	direct
romanos	9	26	07	ἐρρέθη	10	DIJO:	direct
romanos	9	26	08	⸀αὐτοῖς·	11	“USTEDES	direct
romanos	9	26	09	Οὐ	12	NO	direct
romanos	9	26	10	λαός	13	SON	direct
romanos	9	26	11	μου	14	MI	direct
romanos	9	26	12	ὑμεῖς,	15	PUEBLO”,	direct
romanos	9	26	13	ἐκεῖ	16	ALLÍ	direct
romanos	9	26	14	κληθήσονται	17	SERÁN	direct
romanos	9	26	15	υἱοὶ	18	LLAMADOS	direct
romanos	9	26	16	θεοῦ	19,20	HIJOS DEL	expanded
romanos	9	26	17	ζῶντος.	21	DIOS	direct
