BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	1	01	Ἀλήθειαν	01	Digo	direct
romanos	9	1	02	λέγω	02	la	direct
romanos	9	1	03	ἐν	03,04,05	verdad en Cristo,	expanded
romanos	9	1	04	Χριστῷ,	06	no	direct
romanos	9	1	05	οὐ	07	miento,	direct
romanos	9	1	06	ψεύδομαι,	08	dándome	direct
romanos	9	1	07	συμμαρτυρούσης	09	testimonio	direct
romanos	9	1	08	μοι	10	mi	direct
romanos	9	1	09	τῆς	11	conciencia	direct
romanos	9	1	10	συνειδήσεώς	12	en	direct
romanos	9	1	11	μου	13	el	direct
romanos	9	1	12	ἐν	14,15	Espíritu Santo,	expanded
romanos	9	1	13	πνεύματι	-	-	missing
romanos	9	1	14	ἁγίῳ,	-	-	missing
