BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	12	21	01	μὴ	01	No	direct
romanos	12	21	02	νικῶ	02	seas	direct
romanos	12	21	03	ὑπὸ	03	vencido	direct
romanos	12	21	04	τοῦ	04	por	direct
romanos	12	21	05	κακοῦ,	05	el	direct
romanos	12	21	06	ἀλλὰ	06,07	mal, sino	expanded
romanos	12	21	07	νίκα	08	vence	direct
romanos	12	21	08	ἐν	09,10,11	el mal con	expanded
romanos	12	21	09	τῷ	12	el	direct
romanos	12	21	10	ἀγαθῷ	13	bien.	direct
romanos	12	21	11	τὸ	-	-	missing
romanos	12	21	12	κακόν.	-	-	missing
