BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	5	01	κατὰ	01	Pero	direct
romanos	2	5	02	δὲ	02,03	por causa	expanded
romanos	2	5	03	τὴν	04	de	direct
romanos	2	5	04	σκληρότητά	05	tu	direct
romanos	2	5	05	σου	06	terquedad	direct
romanos	2	5	06	καὶ	07,08	y de	expanded
romanos	2	5	07	ἀμετανόητον	09	tu	direct
romanos	2	5	08	καρδίαν	10	corazón	direct
romanos	2	5	09	θησαυρίζεις	11	no	direct
romanos	2	5	10	σεαυτῷ	12	arrepentido,	direct
romanos	2	5	11	ὀργὴν	13	estás	direct
romanos	2	5	12	ἐν	14,15,16	acumulando ira para	expanded
romanos	2	5	13	ἡμέρᾳ	17	ti	direct
romanos	2	5	14	ὀργῆς	18	en	direct
romanos	2	5	15	καὶ	19,20	el día	expanded
romanos	2	5	16	⸀ἀποκαλύψεως	21	de	direct
romanos	2	5	17	δικαιοκρισίας	22	la	direct
romanos	2	5	18	τοῦ	25	de	direct
romanos	2	5	19	θεοῦ,	26	la	direct
