BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	25	01	Περιτομὴ	01	Pues	direct
romanos	2	25	02	μὲν	02	ciertamente	direct
romanos	2	25	03	γὰρ	03	la	direct
romanos	2	25	04	ὠφελεῖ	04	circuncisión	direct
romanos	2	25	05	ἐὰν	08	si	direct
romanos	2	25	06	νόμον	09	tú	direct
romanos	2	25	07	πράσσῃς·	10	practicas	direct
romanos	2	25	08	ἐὰν	13,14	pero si	expanded
romanos	2	25	09	δὲ	13,14	pero si	shared
romanos	2	25	10	παραβάτης	15	eres	direct
romanos	2	25	11	νόμου	16	transgresor	direct
romanos	2	25	12	ᾖς,	17	de	direct
romanos	2	25	13	ἡ	18	la	direct
romanos	2	25	14	περιτομή	19	ley,	direct
romanos	2	25	15	σου	20	tu	direct
romanos	2	25	16	ἀκροβυστία	21	circuncisión	direct
romanos	2	25	17	γέγονεν.	22	se	direct
