BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	14	17	01	οὐ	06	no	direct
romanos	14	17	02	γάρ	-	-	missing
romanos	14	17	03	ἐστιν	07	es	direct
romanos	14	17	04	ἡ	08	comida	direct
romanos	14	17	05	βασιλεία	09	ni	direct
romanos	14	17	06	τοῦ	10	bebida,	direct
romanos	14	17	07	θεοῦ	11,12	sino justicia	expanded
romanos	14	17	08	βρῶσις	13	y	direct
romanos	14	17	09	καὶ	14,15	paz y	expanded
romanos	14	17	10	πόσις,	16	gozo	direct
romanos	14	17	11	ἀλλὰ	17,18	en el	expanded
romanos	14	17	12	δικαιοσύνη	19	Espíritu	direct
romanos	14	17	13	καὶ	20	Santo.	expanded
romanos	14	17	14	εἰρήνη	-	-	missing
romanos	14	17	15	καὶ	-	-	missing
romanos	14	17	16	χαρὰ	-	-	missing
romanos	14	17	17	ἐν	-	-	missing
romanos	14	17	18	πνεύματι	-	-	missing
romanos	14	17	19	ἁγίῳ·	-	-	missing
