BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	8	01	⸀καθὼς	01	tal	direct
romanos	11	8	02	γέγραπται·	02	como	direct
romanos	11	8	03	Ἔδωκεν	03	está	direct
romanos	11	8	04	αὐτοῖς	04	escrito:	direct
romanos	11	8	05	ὁ	05	«DIOS	direct
romanos	11	8	06	θεὸς	06	LES	direct
romanos	11	8	07	πνεῦμα	07	DIO	direct
romanos	11	8	08	κατανύξεως,	08	UN	direct
romanos	11	8	09	ὀφθαλμοὺς	09	ESPÍRITU	direct
romanos	11	8	10	τοῦ	10	EMBOTADO,	direct
romanos	11	8	11	μὴ	11	OJOS	direct
romanos	11	8	12	βλέπειν	12	CON	direct
romanos	11	8	13	καὶ	13,14	QUE NO	expanded
romanos	11	8	14	ὦτα	15	VEN	direct
romanos	11	8	15	τοῦ	16	Y	direct
romanos	11	8	16	μὴ	17	OÍDOS	direct
romanos	11	8	17	ἀκούειν,	18	CON	direct
romanos	11	8	18	ἕως	19	QUE	direct
romanos	11	8	19	τῆς	20	NO	direct
romanos	11	8	20	σήμερον	21	OYEN,	direct
romanos	11	8	21	ἡμέρας.	22	HASTA	direct
