BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	13	01	οὐ	02	no	direct
romanos	1	13	02	θέλω	03,04	quiero que	expanded
romanos	1	13	03	δὲ	05,06	ignoren, hermanos,	expanded
romanos	1	13	04	ὑμᾶς	07	que	direct
romanos	1	13	05	ἀγνοεῖν,	08	con	direct
romanos	1	13	06	ἀδελφοί,	09	frecuencia	direct
romanos	1	13	07	ὅτι	10	he	direct
romanos	1	13	08	πολλάκις	11	hecho	direct
romanos	1	13	09	προεθέμην	12	planes	direct
romanos	1	13	10	ἐλθεῖν	13	para	direct
romanos	1	13	11	πρὸς	15	a	direct
romanos	1	13	12	ὑμᾶς,	16	visitarlos,	direct
romanos	1	13	13	καὶ	17,18	pero hasta	expanded
romanos	1	13	14	ἐκωλύθην	19	ahora	direct
romanos	1	13	15	ἄχρι	20	me	direct
romanos	1	13	16	τοῦ	26	de	direct
romanos	1	13	17	δεῦρο,	27	obtener	direct
romanos	1	13	18	ἵνα	28,29,30,31	algún fruto también entre	expanded
romanos	1	13	19	τινὰ	32	ustedes,	direct
romanos	1	13	20	καρπὸν	33	así	direct
romanos	1	13	21	σχῶ	34	como	direct
romanos	1	13	22	καὶ	35,36	entre los	expanded
romanos	1	13	23	ἐν	37,38	demás gentiles.	expanded
romanos	1	13	24	ὑμῖν	-	-	missing
romanos	1	13	25	καθὼς	-	-	missing
romanos	1	13	26	καὶ	-	-	missing
romanos	1	13	27	ἐν	-	-	missing
romanos	1	13	28	τοῖς	-	-	missing
romanos	1	13	29	λοιποῖς	-	-	missing
romanos	1	13	30	ἔθνεσιν.	-	-	missing
