BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	14	23	01	ὁ	01	Pero	direct
romanos	14	23	02	δὲ	02,03	el que	expanded
romanos	14	23	03	διακρινόμενος	04	duda,	direct
romanos	14	23	04	ἐὰν	05	si	direct
romanos	14	23	05	φάγῃ	06	come	direct
romanos	14	23	06	κατακέκριται,	07	se	direct
romanos	14	23	07	ὅτι	08	condena,	direct
romanos	14	23	08	οὐκ	10	no	direct
romanos	14	23	09	ἐκ	11	lo	direct
romanos	14	23	10	πίστεως·	12	hace	direct
romanos	14	23	11	πᾶν	13	por	direct
romanos	14	23	12	δὲ	14,15	fe. Todo	expanded
romanos	14	23	13	ὃ	17	que	direct
romanos	14	23	14	οὐκ	18	no	direct
romanos	14	23	15	ἐκ	19	procede	direct
romanos	14	23	16	πίστεως	20	de	direct
romanos	14	23	17	ἁμαρτία	21	fe,	direct
romanos	14	23	18	⸀ἐστίν.	22	es	direct
