BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	12	01	πάντες	01	TODOS	direct
romanos	3	12	02	ἐξέκλιναν,	02	SE	direct
romanos	3	12	03	ἅμα	03	HAN	direct
romanos	3	12	04	ἠχρεώθησαν·	04	DESVIADO,	direct
romanos	3	12	05	οὐκ	05	A	direct
romanos	3	12	06	⸀ἔστιν	06	UNA	direct
romanos	3	12	07	ποιῶν	07	SE	direct
romanos	3	12	08	χρηστότητα,	08	HICIERON	direct
romanos	3	12	09	οὐκ	09	INÚTILES;	direct
romanos	3	12	10	ἔστιν	10	NO	direct
romanos	3	12	11	ἕως	11	HAY	direct
romanos	3	12	12	ἑνός.	12	QUIEN	direct
