BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	4	9	01	Ὁ	01	¿Es,	direct
romanos	4	9	02	μακαρισμὸς	02	pues,	direct
romanos	4	9	03	οὖν	03	esta	direct
romanos	4	9	04	οὗτος	04	bendición	direct
romanos	4	9	05	ἐπὶ	05,06,07	solo para los	expanded
romanos	4	9	06	τὴν	08	circuncisos,	direct
romanos	4	9	07	περιτομὴν	09	o	direct
romanos	4	9	08	ἢ	10	también	direct
romanos	4	9	09	καὶ	11,12	para los	expanded
romanos	4	9	10	ἐπὶ	13,14,15	incircuncisos? Porque decimos:	expanded
romanos	4	9	11	τὴν	16	«A	direct
romanos	4	9	12	ἀκροβυστίαν;	17	ABRAHAM,	direct
romanos	4	9	13	λέγομεν	18	LA	direct
romanos	4	9	14	⸀γάρ·	19	FE	direct
romanos	4	9	15	Ἐλογίσθη	20	LE	direct
romanos	4	9	16	τῷ	21	FUE	direct
romanos	4	9	17	Ἀβραὰμ	22	CONTADA	direct
romanos	4	9	18	ἡ	23	POR	direct
romanos	4	9	19	πίστις	24	JUSTICIA».	direct
romanos	4	9	20	εἰς	-	-	missing
romanos	4	9	21	δικαιοσύνην.	-	-	missing
