BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	16	7	01	ἀσπάσασθε	01	Saluden	direct
romanos	16	7	02	Ἀνδρόνικον	02	a	direct
romanos	16	7	03	καὶ	03,04	Andrónico y	expanded
romanos	16	7	04	⸀Ἰουνίαν	05	a	direct
romanos	16	7	05	τοὺς	06	Junias,	direct
romanos	16	7	06	συγγενεῖς	07	mis	direct
romanos	16	7	07	μου	08	parientes	direct
romanos	16	7	08	καὶ	09,10	y compañeros	expanded
romanos	16	7	09	συναιχμαλώτους	11	de	direct
romanos	16	7	10	μου,	12	prisión,	direct
romanos	16	7	11	οἵτινές	13	que	direct
romanos	16	7	12	εἰσιν	14	se	direct
romanos	16	7	13	ἐπίσημοι	15	destacan	direct
romanos	16	7	14	ἐν	16,17,18	entre los apóstoles	expanded
romanos	16	7	15	τοῖς	19	y	direct
romanos	16	7	16	ἀποστόλοις,	20	quienes	direct
romanos	16	7	17	οἳ	21	también	direct
romanos	16	7	18	καὶ	22,23	vinieron a	expanded
romanos	16	7	19	πρὸ	24	Cristo	direct
romanos	16	7	20	ἐμοῦ	25	antes	direct
romanos	16	7	21	⸀γέγοναν	26	que	direct
romanos	16	7	22	ἐν	27	yo.	expanded
romanos	16	7	23	Χριστῷ.	-	-	missing
