BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	9	01	πολλῷ	01	Entonces	direct
romanos	5	9	02	οὖν	02	mucho	direct
romanos	5	9	03	μᾶλλον	03	más,	direct
romanos	5	9	04	δικαιωθέντες	04	habiendo	direct
romanos	5	9	05	νῦν	05	sido	direct
romanos	5	9	06	ἐν	06,07,08	ahora justificados por	expanded
romanos	5	9	07	τῷ	09	Su	direct
romanos	5	9	08	αἵματι	10	sangre,	direct
romanos	5	9	09	αὐτοῦ	11	seremos	direct
romanos	5	9	10	σωθησόμεθα	12	salvos	direct
romanos	5	9	11	διʼ	13	de	direct
romanos	5	9	12	αὐτοῦ	14	la	direct
romanos	5	9	13	ἀπὸ	15	ira	direct
romanos	5	9	14	τῆς	16	de	direct
romanos	5	9	15	ὀργῆς.	17	Dios	direct
