BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	6	01	ἡ	02	la	direct
romanos	10	6	02	δὲ	03,04	justicia que	expanded
romanos	10	6	03	ἐκ	05	es	direct
romanos	10	6	04	πίστεως	06	de	direct
romanos	10	6	05	δικαιοσύνη	07	la	direct
romanos	10	6	06	οὕτως	08	fe,	direct
romanos	10	6	07	λέγει·	09	dice	direct
romanos	10	6	08	Μὴ	10	así:	direct
romanos	10	6	09	εἴπῃς	11	«NO	direct
romanos	10	6	10	ἐν	12,13,14	DIGAS EN TU	expanded
romanos	10	6	11	τῇ	15,16	CORAZÓN: “¿QUIÉN	expanded
romanos	10	6	12	καρδίᾳ	17	SUBIRÁ	direct
romanos	10	6	13	σου·	18	AL	direct
romanos	10	6	14	Τίς	19	CIELO?”.	direct
romanos	10	6	15	ἀναβήσεται	20	Esto	direct
romanos	10	6	16	εἰς	21	es,	direct
romanos	10	6	17	τὸν	22	para	direct
romanos	10	6	18	οὐρανόν;	23	hacer	direct
romanos	10	6	19	τοῦτʼ	24	bajar	direct
romanos	10	6	20	ἔστιν	25	a	direct
romanos	10	6	21	Χριστὸν	26	Cristo,	direct
romanos	10	6	22	καταγαγεῖν·	-	-	missing
