BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	7	15	01	ὃ	03	que	direct
romanos	7	15	02	γὰρ	04	hago,	direct
romanos	7	15	03	κατεργάζομαι	05	no	direct
romanos	7	15	04	οὐ	09	no	direct
romanos	7	15	05	γινώσκω·	10	practico	direct
romanos	7	15	06	οὐ	11	lo	direct
romanos	7	15	07	γὰρ	12	que	direct
romanos	7	15	08	ὃ	16	que	direct
romanos	7	15	09	θέλω	17,18	lo que	expanded
romanos	7	15	10	τοῦτο	19	aborrezco,	direct
romanos	7	15	11	πράσσω,	20	eso	direct
romanos	7	15	12	ἀλλʼ	21	hago.	expanded
romanos	7	15	13	ὃ	-	-	missing
romanos	7	15	14	μισῶ	-	-	missing
romanos	7	15	15	τοῦτο	-	-	missing
romanos	7	15	16	ποιῶ.	-	-	missing
