BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	32	01	ὅς	01	El	direct
romanos	8	32	02	γε	02	que	direct
romanos	8	32	03	τοῦ	03	no	direct
romanos	8	32	04	ἰδίου	04	negó	direct
romanos	8	32	05	υἱοῦ	05	ni	direct
romanos	8	32	06	οὐκ	06	a	direct
romanos	8	32	07	ἐφείσατο,	07	Su	direct
romanos	8	32	08	ἀλλὰ	10,11	sino que	expanded
romanos	8	32	09	ὑπὲρ	12	lo	direct
romanos	8	32	10	ἡμῶν	13	entregó	direct
romanos	8	32	11	πάντων	14	por	direct
romanos	8	32	12	παρέδωκεν	15	todos	direct
romanos	8	32	13	αὐτόν,	16	nosotros,	direct
romanos	8	32	14	πῶς	17	¿cómo	direct
romanos	8	32	15	οὐχὶ	18	no	direct
romanos	8	32	16	καὶ	19,20	nos dará	expanded
romanos	8	32	17	σὺν	21	también	direct
romanos	8	32	18	αὐτῷ	22	junto	direct
romanos	8	32	19	τὰ	23	con	direct
romanos	8	32	20	πάντα	24	Él	direct
romanos	8	32	21	ἡμῖν	25	todas	direct
romanos	8	32	22	χαρίσεται;	26	las	direct
