BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	18	01	Ἀποκαλύπτεται	01	Porque	direct
romanos	1	18	02	γὰρ	02	la	direct
romanos	1	18	03	ὀργὴ	03	ira	direct
romanos	1	18	04	θεοῦ	04,05	de Dios	expanded
romanos	1	18	05	ἀπʼ	06	se	direct
romanos	1	18	06	οὐρανοῦ	07	revela	direct
romanos	1	18	07	ἐπὶ	08,09,10	desde el cielo	expanded
romanos	1	18	08	πᾶσαν	11	contra	direct
romanos	1	18	09	ἀσέβειαν	12	toda	direct
romanos	1	18	10	καὶ	13,14	impiedad e	expanded
romanos	1	18	11	ἀδικίαν	15	injusticia	direct
romanos	1	18	12	ἀνθρώπων	16	de	direct
romanos	1	18	13	τῶν	17,18	los hombres,	expanded
romanos	1	18	14	τὴν	23	la	direct
romanos	1	18	15	ἀλήθειαν	24	verdad.	direct
romanos	1	18	16	ἐν	-	-	missing
romanos	1	18	17	ἀδικίᾳ	-	-	missing
romanos	1	18	18	κατεχόντων,	-	-	missing
