BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	15	01	εἰ	01	Porque	direct
romanos	11	15	02	γὰρ	02	si	direct
romanos	11	15	03	ἡ	08	la	direct
romanos	11	15	04	ἀποβολὴ	09	reconciliación	direct
romanos	11	15	05	αὐτῶν	10	del	direct
romanos	11	15	06	καταλλαγὴ	11	mundo,	direct
romanos	11	15	07	κόσμου,	12	¿qué	direct
romanos	11	15	08	τίς	13	será	direct
romanos	11	15	09	ἡ	14	su	direct
romanos	11	15	10	πρόσλημψις	15	admisión,	direct
romanos	11	15	11	εἰ	16	sino	direct
romanos	11	15	12	μὴ	17	vida	direct
romanos	11	15	13	ζωὴ	18	de	direct
romanos	11	15	14	ἐκ	19	entre	direct
romanos	11	15	15	νεκρῶν;	20	los	direct
