BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	13	7	01	⸀ἀπόδοτε	01	Paguen	direct
romanos	13	7	02	πᾶσι	02	a	direct
romanos	13	7	03	τὰς	03	todos	direct
romanos	13	7	04	ὀφειλάς,	04	lo	direct
romanos	13	7	05	τῷ	05	que	direct
romanos	13	7	06	τὸν	06	deban:	direct
romanos	13	7	07	φόρον	07	al	direct
romanos	13	7	08	τὸν	08	que	direct
romanos	13	7	09	φόρον,	09	impuesto,	direct
romanos	13	7	10	τῷ	10	impuesto;	direct
romanos	13	7	11	τὸ	11	al	direct
romanos	13	7	12	τέλος	12	que	direct
romanos	13	7	13	τὸ	13	tributo,	direct
romanos	13	7	14	τέλος,	14	tributo;	direct
romanos	13	7	15	τῷ	15	al	direct
romanos	13	7	16	τὸν	16	que	direct
romanos	13	7	17	φόβον	17	temor,	direct
romanos	13	7	18	τὸν	18	temor;	direct
romanos	13	7	19	φόβον,	19	al	direct
romanos	13	7	20	τῷ	20	que	direct
romanos	13	7	21	τὴν	21	honor,	direct
romanos	13	7	22	τιμὴν	22	honor.	direct
romanos	13	7	23	τὴν	-	-	missing
romanos	13	7	24	τιμήν.	-	-	missing
