BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	10	01	σκοτισθήτωσαν	01	OSCURÉZCANSE	direct
romanos	11	10	02	οἱ	02	SUS	direct
romanos	11	10	03	ὀφθαλμοὶ	03	OJOS	direct
romanos	11	10	04	αὐτῶν	04	PARA	direct
romanos	11	10	05	τοῦ	05	QUE	direct
romanos	11	10	06	μὴ	06	NO	direct
romanos	11	10	07	βλέπειν,	07	PUEDAN	direct
romanos	11	10	08	καὶ	08,09	VER, Y	expanded
romanos	11	10	09	τὸν	10	DOBLA	direct
romanos	11	10	10	νῶτον	11	SUS	direct
romanos	11	10	11	αὐτῶν	12	ESPALDAS	direct
romanos	11	10	12	διὰ	13,14	PARA SIEMPRE».	expanded
romanos	11	10	13	παντὸς	-	-	missing
romanos	11	10	14	σύγκαμψον.	-	-	missing
