BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	21	01	διότι	01	Pues	direct
romanos	1	21	02	γνόντες	02	aunque	direct
romanos	1	21	03	τὸν	03	conocían	direct
romanos	1	21	04	θεὸν	04	a	direct
romanos	1	21	05	οὐχ	05	Dios,	direct
romanos	1	21	06	ὡς	09	como	direct
romanos	1	21	07	θεὸν	10	a	direct
romanos	1	21	08	ἐδόξασαν	11	Dios	direct
romanos	1	21	09	ἢ	12	ni	direct
romanos	1	21	10	ηὐχαρίστησαν,	13	le	direct
romanos	1	21	11	ἀλλὰ	16,17	sino que	expanded
romanos	1	21	12	ἐματαιώθησαν	18	se	direct
romanos	1	21	13	ἐν	19,20,21	hicieron vanos en	expanded
romanos	1	21	14	τοῖς	22	sus	direct
romanos	1	21	15	διαλογισμοῖς	23	razonamientos	direct
romanos	1	21	16	αὐτῶν	24	y	direct
romanos	1	21	17	καὶ	25,26	su necio	expanded
romanos	1	21	18	ἐσκοτίσθη	27	corazón	direct
romanos	1	21	19	ἡ	28	fue	direct
romanos	1	21	20	ἀσύνετος	29	entenebrecido.	direct
romanos	1	21	21	αὐτῶν	-	-	missing
romanos	1	21	22	καρδία·	-	-	missing
