BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	3	01	ηὐχόμην	01	Porque	direct
romanos	9	3	02	γὰρ	02	desearía	direct
romanos	9	3	03	⸂ἀνάθεμα	03	yo	direct
romanos	9	3	04	εἶναι	04,05	mismo ser	expanded
romanos	9	3	05	αὐτὸς	06	anatema,	direct
romanos	9	3	06	ἐγὼ⸃	07	separado	direct
romanos	9	3	07	ἀπὸ	08	de	direct
romanos	9	3	08	τοῦ	09	Cristo	direct
romanos	9	3	09	Χριστοῦ	10,11	por amor	expanded
romanos	9	3	10	ὑπὲρ	12	a	direct
romanos	9	3	11	τῶν	13,14	mis hermanos,	expanded
romanos	9	3	12	ἀδελφῶν	15	mis	direct
romanos	9	3	13	μου	16	parientes	direct
romanos	9	3	14	τῶν	17,18	según la	expanded
romanos	9	3	15	συγγενῶν	19	carne.	direct
romanos	9	3	16	μου	-	-	missing
romanos	9	3	17	κατὰ	-	-	missing
romanos	9	3	18	σάρκα,	-	-	missing
