BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	16	01	ἐν	01,02,03	el día en	expanded
romanos	2	16	02	⸂ἡμέρᾳ	04	que,	direct
romanos	2	16	03	ὅτε⸃	05	según	direct
romanos	2	16	04	⸀κρίνει	06	mi	direct
romanos	2	16	05	ὁ	07	evangelio,	direct
romanos	2	16	06	θεὸς	08	Dios	direct
romanos	2	16	07	τὰ	10	los	direct
romanos	2	16	08	κρυπτὰ	11	secretos	direct
romanos	2	16	09	τῶν	12,13	de los	expanded
romanos	2	16	10	ἀνθρώπων	14	hombres	direct
romanos	2	16	11	κατὰ	15	mediante	direct
romanos	2	16	12	τὸ	16	Cristo	direct
romanos	2	16	13	εὐαγγέλιόν	17	Jesús.	direct
romanos	2	16	14	μου	-	-	missing
romanos	2	16	15	διὰ	-	-	missing
romanos	2	16	16	⸂Χριστοῦ	-	-	missing
romanos	2	16	17	Ἰησοῦ⸃.	-	-	missing
