BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	26	01	ἐὰν	03	si	direct
romanos	2	26	02	οὖν	04	el	direct
romanos	2	26	03	ἡ	10	la	direct
romanos	2	26	04	ἀκροβυστία	11	ley,	direct
romanos	2	26	05	τὰ	12	¿no	direct
romanos	2	26	06	δικαιώματα	13	se	direct
romanos	2	26	07	τοῦ	14	considerará	direct
romanos	2	26	08	νόμου	15	su	direct
romanos	2	26	09	φυλάσσῃ,	16	incircuncisión	direct
romanos	2	26	10	⸀οὐχ	17	como	direct
romanos	2	26	11	ἡ	18	circuncisión?	direct
romanos	2	26	12	ἀκροβυστία	-	-	missing
romanos	2	26	13	αὐτοῦ	-	-	missing
romanos	2	26	14	εἰς	-	-	missing
romanos	2	26	15	περιτομὴν	-	-	missing
romanos	2	26	16	λογισθήσεται;	-	-	missing
