BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	16	1	01	Συνίστημι	01	Les	direct
romanos	16	1	02	δὲ	02,03	recomiendo a	expanded
romanos	16	1	03	ὑμῖν	04	nuestra	direct
romanos	16	1	04	Φοίβην	05	hermana	direct
romanos	16	1	05	τὴν	09	la	direct
romanos	16	1	06	ἀδελφὴν	10	iglesia	direct
romanos	16	1	07	ἡμῶν,	11	en	direct
romanos	16	1	08	οὖσαν	12	Cencrea,	direct
romanos	16	1	09	⸀καὶ	-	-	missing
romanos	16	1	10	διάκονον	-	-	missing
romanos	16	1	11	τῆς	-	-	missing
romanos	16	1	12	ἐκκλησίας	-	-	missing
romanos	16	1	13	τῆς	-	-	missing
romanos	16	1	14	ἐν	-	-	missing
romanos	16	1	15	Κεγχρεαῖς,	-	-	missing
