BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	7	12	01	ὥστε	01	Así	direct
romanos	7	12	02	ὁ	02	que	direct
romanos	7	12	03	μὲν	03	la	direct
romanos	7	12	04	νόμος	04	ley	direct
romanos	7	12	05	ἅγιος,	05	es	direct
romanos	7	12	06	καὶ	06,07	santa, y	expanded
romanos	7	12	07	ἡ	08	el	direct
romanos	7	12	08	ἐντολὴ	09	mandamiento	direct
romanos	7	12	09	ἁγία	10	es	direct
romanos	7	12	10	καὶ	11,12	santo, justo	expanded
romanos	7	12	11	δικαία	13	y	direct
romanos	7	12	12	καὶ	14	bueno.	expanded
romanos	7	12	13	ἀγαθή.	-	-	missing
