BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	5	01	Μωϋσῆς	01	Pues	direct
romanos	10	5	02	γὰρ	02	Moisés	direct
romanos	10	5	03	γράφει	03	escribe	direct
romanos	10	5	04	⸂ὅτι	04	que	direct
romanos	10	5	05	τὴν	09	la	direct
romanos	10	5	06	δικαιοσύνην	10	justicia	direct
romanos	10	5	07	τὴν	14	la	direct
romanos	10	5	08	ἐκ	15	ley,	direct
romanos	10	5	09	⸀τοῦ	16	vivirá	direct
romanos	10	5	10	νόμου⸃	17	por	direct
romanos	10	5	11	ὁ	18	ella.	direct
romanos	10	5	12	⸀ποιήσας	-	-	missing
romanos	10	5	13	ἄνθρωπος	-	-	missing
romanos	10	5	14	ζήσεται	-	-	missing
romanos	10	5	15	ἐν	-	-	missing
romanos	10	5	16	⸀αὐτῇ.	-	-	missing
