BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	15	7	01	Διὸ	01	Por	direct
romanos	15	7	02	προσλαμβάνεσθε	02	tanto,	direct
romanos	15	7	03	ἀλλήλους,	03	acéptense	direct
romanos	15	7	04	καθὼς	04	los	direct
romanos	15	7	05	καὶ	05,06	unos a	expanded
romanos	15	7	06	ὁ	07	los	direct
romanos	15	7	07	Χριστὸς	08	otros,	direct
romanos	15	7	08	προσελάβετο	09	como	direct
romanos	15	7	09	⸀ὑμᾶς,	10	también	direct
romanos	15	7	10	εἰς	11	Cristo	direct
romanos	15	7	11	δόξαν	12	nos	direct
romanos	15	7	12	⸀τοῦ	13	aceptó	direct
romanos	15	7	13	θεοῦ.	14	para	direct
